subject_id,year_in_study,record_date,aerobic_duration,aerobic_pace,aerobic_frequency,walk_without_leash,walk_duration,walk_pace,walk_frequency,walk_reason_bathroom,walk_reason_general_enjoyment,walk_reason_training,walk_reason_other_specify,fetch_games_frequency
grlsM5R5TQNN,1,2016-01,,,,0,10-30 minutes,Average,Once/day,1,1,1,,Frequently
grlsM5R5TQNN,2,2017-05,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,Less than 10 minutes,Slow,More than once a day,1,0,0,,Frequently
grlsM68CN7UU,0,2013-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsM68CN7UU,1,2014-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsM68CN7UU,2,2015-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Once/day,1,1,1,,Frequently
grlsM6DVEOJJ,0,2014-01,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,1,,Occasionally
grlsM6DVEOJJ,1,2015-06,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once or twice/week,1,1,1,,Occasionally
grlsM6DVEOJJ,2,2016-08,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,More than once a day,1,1,1,,Occasionally
grlsM77ODPWW,0,2013-09,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsM77ODPWW,1,2014-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsM77ODPWW,2,2015-10,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grlsM80CY500,0,2013-05,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once or twice/week,0,0,1,,Occasionally
grlsM80CY500,1,2014-09,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Less than once/week,0,1,0,,Occasionally
grlsM80CY500,2,2015-06,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,Greater than 60 minutes,Brisk,Once/day,0,1,0,,Occasionally
grlsM866LITT,0,2013-01,,,,0,30-60 minutes,Brisk,Once/day,0,1,1,,Occasionally
grlsM866LITT,1,2014-01,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsM866LITT,2,2015-02,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Occasionally
grlsM8FULL66,0,2012-10,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Greater than 60 minutes,Average,Once/day,0,1,0,,Frequently
grlsM8FULL66,1,2013-12,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Average,Less than once/month,0,1,0,,Frequently
grlsM8FULL66,2,2014-12,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,Greater than 60 minutes,Run,Less than once/month,0,1,0,,Occasionally
grlsM8LPFMNN,0,2012-11,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsM8LPFMNN,1,2013-09,Less than 10 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,Less than once/week,0,1,0,,Occasionally
grlsM8LPFMNN,2,2014-12,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Occasionally
grlsM8MSLAAA,0,2014-11,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Occasionally
grlsM8MSLAAA,1,2015-11,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsM8MSLAAA,2,2016-11,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMAGUW399,0,2014-08,,,,0,10-30 minutes,Average,More than once a day,0,1,1,,Frequently
grlsMAGUW399,1,2015-08,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsMAGUW399,2,2016-08,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsMBV2KEUU,0,2014-08,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsMBV2KEUU,1,2015-09,,,,0,10-30 minutes,Brisk,More than once a day,0,1,0,,Frequently
grlsMBV2KEUU,2,2016-09,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Frequently
grlsMCG4MF66,0,2014-03,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Average,Less than once/week,0,0,1,,Frequently
grlsMCG4MF66,1,2015-09,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsMCWWZIVV,0,2014-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Brisk,More than once a day,0,1,1,,Occasionally
grlsMCWWZIVV,2,2016-03,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,More than once a day,1,1,0,,Frequently
grlsMDNH1OCC,0,2014-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,Less than 10 minutes,Average,More than once a day,1,1,1,,Frequently
grlsMDNH1OCC,1,2015-10,30-60 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,10-30 minutes,Slow,More than once a day,1,1,1,,Occasionally
grlsMDNH1OCC,2,2016-09,,,,0,Less than 10 minutes,Slow,More than once a day,1,0,1,,Frequently
grlsMDS9V00,0,2014-09,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsMDS9V00,1,2015-08,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grlsMDS9V00,2,2016-09,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grlsME01QPPP,0,2014-06,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsME01QPPP,1,2015-06,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsME01QPPP,2,2016-07,,,,0,30-60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsME1IJFZZ,0,2014-08,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Less than once/week,0,0,1,,Frequently
grlsME1IJFZZ,1,2015-09,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,,,Never,0,0,0,,Occasionally
grlsME1IJFZZ,2,2016-08,10-30 minutes,Bursts of exercise less than 30% of the time,More than once a day,1,Less than 10 minutes,Average,Less than once/month,0,0,0,take to kennel or vet,Frequently
grlsME3L0P77,0,2014-11,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Never
grlsME3L0P77,1,2015-11,Less than 10 minutes,Bursts of exercise less than 30% of the time,Once or twice/week,1,10-30 minutes,Slow,Less than once/week,0,0,0,Shopping,Occasionally
grlsME3L0P77,2,2017-06,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Less than once/month,1,10-30 minutes,Average,Less than once/month,0,1,0,,Occasionally
grlsME7WSB33,0,2013-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsME7WSB33,1,2014-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsME7WSB33,2,2015-10,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,,,Never,0,0,0,,Frequently
grlsMEIYX9UU,0,2013-04,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMEIYX9UU,1,2014-02,10-30 minutes,Bursts of exercise less than 30% of the time,Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMEIYX9UU,2,2015-04,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Less than once/week,0,1,0,,Frequently
grlsMFNUID33,0,2014-10,,,,0,,,Never,0,0,0,,Occasionally
grlsMFNUID33,1,2015-10,,,,0,,,Never,0,0,0,,Occasionally
grlsMFNUID33,2,2016-10,,,,0,,,Never,0,0,0,,Never
grlsMG8OL6DD,0,2014-07,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,1,1,0,,Frequently
grlsMG8OL6DD,1,2015-05,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once or twice/week,1,30-60 minutes,Brisk,More than once a day,1,1,1,,Frequently
grlsMG8OL6DD,2,2016-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,More than once a day,1,1,0,,Frequently
grlsMGAPGURR,0,2015-01,,,,0,10-30 minutes,Brisk,Less than once/month,0,1,1,,Occasionally
grlsMGAPGURR,1,2016-02,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsMGAPGURR,2,2017-03,,,,0,10-30 minutes,Average,Less than once/month,0,1,0,,Frequently
grlsMGDDQF00,0,2014-03,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsMGDDQF00,1,2015-03,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsMGDDQF00,2,2016-07,Greater than 60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Less than once/month,1,0,0,,Frequently
grlsMGE5UI55,0,2013-11,,,,0,10-30 minutes,Average,Less than once/week,0,1,0,,Frequently
grlsMGE5UI55,1,2014-12,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMGE5UI55,2,2016-01,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsMGT6NY55,0,2014-09,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,,,Never,0,0,0,,Occasionally
grlsMGT6NY55,1,2015-10,,,,0,30-60 minutes,Slow,Less than once/week,0,0,0,therapy visits,Frequently
grlsMGT6NY55,2,2016-10,,,,0,Less than 10 minutes,Slow,Less than once/month,0,0,0,car,Frequently
grlsMH6Q1UZZ,0,2014-02,,,,0,,,Never,0,0,0,,Occasionally
grlsMH6Q1UZZ,1,2015-02,,,,0,,,Never,0,0,0,,Occasionally
grlsMH6Q1UZZ,2,2016-02,,,,0,Less than 10 minutes,Slow,Less than once/month,1,0,0,,Occasionally
grlsMH77FLGG,0,2013-12,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsMH77FLGG,1,2015-01,,,,0,Greater than 60 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMH77FLGG,2,2016-01,,,,0,Greater than 60 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsMHXRGTT,0,2012-09,,,,0,10-30 minutes,Average,Once or twice/week,0,0,1,,Frequently
grlsMHXRGTT,1,2013-09,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Average,Once or twice/week,1,1,1,,Frequently
grlsMHXRGTT,2,2014-09,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,Less than 10 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMI3ZSXFF,0,2013-05,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsMI3ZSXFF,2,2015-04,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMJNP84JJ,0,2014-10,,,,0,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grlsMJNP84JJ,1,2015-11,,,,0,30-60 minutes,Average,More than once a day,0,1,0,,Occasionally
grlsMJNP84JJ,2,2016-11,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Occasionally
grlsMJNZJKDD,0,2014-06,,,,0,10-30 minutes,Brisk,Less than once/week,0,0,1,,Frequently
grlsMJNZJKDD,1,2015-08,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once or twice/week,0,1,1,,Frequently
grlsMJNZJKDD,2,2016-11,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,10-30 minutes,Brisk,Less than once/week,0,1,0,,Occasionally
grlsMJQO54ZZ,0,2014-12,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Frequently
grlsMJQO54ZZ,1,2016-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Less than once/week,0,1,1,,Frequently
grlsMJQO54ZZ,2,2017-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Average,Less than once/week,0,1,1,,Frequently
grlsMJU7ED,0,2014-02,,,,0,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMJU7ED,1,2015-11,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsMJU7ED,2,2016-11,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMJZUKONN,0,2013-04,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMJZUKONN,1,2014-04,Greater than 60 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Average,Once/day,0,1,0,,Frequently
grlsMJZUKONN,2,2015-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsMK7V1CUU,0,2014-07,,,,0,10-30 minutes,Average,Once or twice/week,0,1,1,,Occasionally
grlsMK7V1CUU,1,2015-07,,,,0,10-30 minutes,Slow,Less than once/month,0,1,0,,Frequently
grlsMK7V1CUU,2,2016-08,,,,0,,,Never,0,0,0,,Frequently
grlsMKEVKDZZ,0,2012-10,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grlsMKEVKDZZ,1,2013-12,Less than 10 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grlsMKEVKDZZ,2,2014-12,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,1,,Frequently
grlsMKO0FR44,0,2013-09,,,,0,10-30 minutes,Average,More than once a day,1,1,0,,Occasionally
grlsMKO0FR44,1,2014-09,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsMKO0FR44,2,2015-10,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsML4B00QQ,0,2014-03,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsML4B00QQ,1,2015-04,,,,0,10-30 minutes,Average,Once/day,0,1,0,,Frequently
grlsML4B00QQ,2,2016-04,,,,0,30-60 minutes,Average,Once/day,0,1,0,,Occasionally
grlsMM1XVLNN,0,2014-03,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Frequently
grlsMM1XVLNN,1,2015-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,10-30 minutes,Average,Once or twice/week,0,1,1,,Frequently
grlsMM1XVLNN,2,2016-05,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once or twice/week,1,30-60 minutes,Average,Once or twice/week,0,0,1,,Frequently
grlsMM5BU433,0,2014-01,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,More than once a day,0,1,0,,Frequently
grlsMM5BU433,1,2015-03,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMM5BU433,2,2016-04,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMM8PZ7PP,0,2013-11,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsMM8PZ7PP,2,2015-12,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Occasionally
grlsMMKSTLL,0,2014-08,,,,0,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMMKSTLL,1,2016-01,,,,0,10-30 minutes,Average,Once/day,1,0,1,,Frequently
grlsMMKSTLL,2,2017-02,,,,0,10-30 minutes,Brisk,Once or twice/week,0,1,0,,Frequently
grlsMN3IWOCC,0,2014-11,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMN3IWOCC,1,2016-05,,,,0,30-60 minutes,Brisk,Once/day,0,1,0,,Frequently
grlsMN7CES44,0,2014-11,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Average,Once or twice/week,0,1,0,,Frequently
grlsMN7CES44,1,2015-11,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,10-30 minutes,Brisk,Less than once/month,0,1,0,,Frequently
grlsMN7CES44,2,2016-12,30-60 minutes,Engages in strenuous exercise most of the time (greater than 60%),Once/day,1,30-60 minutes,Jog,Once/day,0,1,0,,Frequently
grlsMNPI7L11,0,2014-06,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Average,More than once a day,0,1,0,,Frequently
grlsMNPI7L11,1,2015-07,10-30 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,10-30 minutes,Average,More than once a day,0,1,0,,Frequently
grlsMNPI7L11,2,2016-02,10-30 minutes,Engages in strenuous exercise most of the time (greater than 60%),More than once a day,1,30-60 minutes,Average,More than once a day,0,1,0,,Frequently
grlsMNPUVE00,0,2015-01,,,,0,10-30 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsMNPUVE00,1,2016-01,,,,0,30-60 minutes,Average,More than once a day,1,1,1,,Occasionally
grlsMNPUVE00,2,2017-01,,,,0,30-60 minutes,Average,Once/day,1,1,1,,Occasionally
grlsMNT4ZVKK,0,2014-06,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),More than once a day,1,30-60 minutes,Brisk,More than once a day,0,1,1,,Frequently
grlsMNT4ZVKK,1,2015-07,30-60 minutes,Engages in moderate exercise (greater than 30% of the time but less than 60% of the time),Once/day,1,30-60 minutes,Brisk,Once/day,1,1,0,,Frequently
